177,619;0,15086;-1,19539;0,25750;1,23
177,620;0,14744;-1,24205;0,16014;1,26
177,620;0,14267;-1,27186;0,08148;1,28
177,620;0,13364;-1,26942;0,06120;1,28
177,621;0,12337;-1,23228;0,09784;1,24
177,621;0,09943;-1,17145;0,16686;1,19
177,621;0,07769;-1,09950;0,24394;1,13
177,622;0,07219;-1,02719;0,31259;1,08
177,622;0,06364;-0,95670;0,36011;1,02
177,622;0,04654;-0,88463;0,39126;0,97
177,623;0,03872;-0,83260;0,39553;0,92
177,623;0,03579;-0,79632;0,38100;0,88
177,623;0,02944;-0,76908;0,34386;0,84
177,624;0,01832;-0,75259;0,30172;0,81
177,624;0,00220;-0,74220;0,26910;0,79
177,624;-0,01515;-0,74452;0,26971;0,79
177,625;-0,01845;-0,75088;0,29952;0,81
177,625;-0,00623;-0,76688;0,34899;0,84
177,625;0,01783;-0,77470;0,38845;0,87
177,626;0,04849;-0,78887;0,41899;0,89
177,626;0,07732;-0,81049;0,42179;0,92
177,626;0,09919;-0,84188;0,40152;0,94
177,626;0,11812;-0,88121;0,36414;0,96
177,627;0,13498;-0,92678;0,32016;0,99
177,627;0,14952;-0,97894;0,27790;1,03
177,627;0,15880;-1,03122;0,24492;1,07
177,628;0,15721;-1,06982;0,23832;1,11
177,628;0,14414;-1,09498;0,24968;1,13
177,628;0,13144;-1,11147;0,25835;1,15
177,628;0,12142;-1,10781;0,27411;1,15
177,629;0,11043;-1,08680;0,30270;1,13
177,629;0,09784;-1,06163;0,32884;1,12
177,629;0,08600;-1,02987;0,35693;1,09
177,630;0,07500;-0,99714;0,37416;1,07
177,630;0,07170;-0,96244;0,38417;1,04
177,630;0,06816;-0,93728;0,38796;1,02
177,630;0,06755;-0,91835;0,38087;1,00
177,631;0,06914;-0,91236;0,36793;0,99
177,631;0,07500;-0,90870;0,34960;0,98
177,631;0,08196;-0,91261;0,33201;0,97
177,631;0,08600;-0,92238;0,31027;0,98
177,632;0,09442;-0,93459;0,28437;0,98
177,632;0,09968;-0,94449;0,26898;0,99
177,632;0,10371;-0,94864;0,26703;0,99
177,633;0,09394;-0,94485;0,26642;0,99
177,633;0,10249;-0,95145;0,28718;1,00
177,633;0,10151;-0,95035;0,30392;1,00
177,633;0,09442;-0,94864;0,32236;1,01
