0,0210;-0,1309;0,6508;0,7603;1,009
0,0220;-0,1309;0,6411;0,7661;1,008
0,0220;-0,1290;0,6313;0,7603;0,997
0,0280;-0,1212;0,6235;0,7603;0,991
0,0300;-0,1153;0,6196;0,7642;0,991
0,0300;-0,0997;0,6176;0,7701;0,992
0,0350;-0,0958;0,6117;0,7681;0,987
0,0490;-0,0938;0,6000;0,7661;0,978
0,0960;-0,0899;0,5922;0,7564;0,965
0,0970;-0,0782;0,5961;0,7407;0,954
0,0980;-0,0821;0,5981;0,7349;0,951
0,0990;-0,0899;0,6059;0,7407;0,961
0,1000;-0,0977;0,6098;0,7544;0,975
0,1010;-0,0997;0,6176;0,7564;0,982
0,1200;-0,1016;0,6176;0,7486;0,976
0,1210;-0,0997;0,6235;0,7388;0,972
0,1400;-0,1036;0,6176;0,7349;0,966
0,1410;-0,1036;0,6293;0,7486;0,983
0,1630;-0,1016;0,6372;0,7486;0,988
0,1640;-0,0997;0,6411;0,7486;0,991
0,1910;-0,0938;0,6391;0,7466;0,987
0,1920;-0,0899;0,6235;0,7603;0,987
0,1920;-0,0958;0,6215;0,7740;0,997
0,2220;-0,0821;0,6176;0,7720;0,992
0,2240;-0,0743;0,6117;0,7583;0,977
0,2270;-0,0665;0,5942;0,7564;0,964
0,2310;-0,0645;0,5883;0,7525;0,957
0,2390;-0,0645;0,5902;0,7525;0,959
0,2560;-0,0665;0,5981;0,7544;0,965
0,2630;-0,0762;0,6117;0,7525;0,973
0,2690;-0,0801;0,6137;0,7544;0,976
0,2820;-0,0782;0,6137;0,7544;0,976
0,2890;-0,0723;0,6176;0,7622;0,984
0,2990;-0,0645;0,6196;0,7974;1,012
0,3260;-0,0684;0,6235;0,8091;1,024
0,3280;-0,0762;0,6215;0,7994;1,015
0,3290;-0,0801;0,6196;0,7916;1,008
0,3390;-0,0801;0,6078;0,7779;0,990
0,3560;-0,0801;0,6078;0,7837;0,995
0,3730;-0,0801;0,6098;0,7935;1,004
0,3750;-0,0743;0,6059;0,7935;1,001
0,3790;-0,0645;0,6274;0,7603;0,988
0,3890;-0,0665;0,6391;0,7564;0,992
0,3990;-0,0704;0,6372;0,7466;0,984
0,4220;-0,0801;0,6332;0,7466;0,982
0,4240;-0,0801;0,6293;0,7564;0,987
0,4410;-0,0743;0,6176;0,7603;0,982
0,4420;-0,0625;0,6098;0,7583;0,975
0,4490;-0,0547;0,6176;0,7427;0,967
0,4600;-0,0528;0,6196;0,7466;0,972
0,4690;-0,0547;0,6157;0,7544;0,975
0,4800;-0,0567;0,6117;0,7681;0,984
0,4890;-0,0430;0,6039;0,7642;0,975
0,4990;-0,0313;0,6117;0,7564;0,973
0,5220;-0,0274;0,6157;0,7544;0,974
0,5240;-0,0332;0,6196;0,7544;0,977
0,5330;-0,0450;0,6235;0,7740;0,995
0,5390;-0,0391;0,6235;0,7798;0,999
0,5490;-0,0352;0,6176;0,7661;0,985
0,5600;-0,0313;0,6117;0,7525;0,970
0,5690;-0,0235;0,6078;0,7290;0,949
0,5790;-0,0274;0,6078;0,7290;0,950
0,5910;-0,0254;0,6137;0,7290;0,953
0,5990;-0,0313;0,6196;0,7349;0,962
0,6110;-0,0371;0,6196;0,7681;0,988
0,6190;-0,0352;0,6137;0,7779;0,991
0,6420;-0,0274;0,6020;0,7798;0,986
0,6440;-0,0235;0,5902;0,7720;0,972
0,6530;-0,0293;0,5942;0,7603;0,965
0,6600;-0,0332;0,6039;0,7661;0,976
0,6690;-0,0371;0,6196;0,7759;0,994
0,6800;-0,0410;0,6332;0,7876;1,011
0,6890;-0,0235;0,6235;0,7876;1,005
0,6990;-0,0117;0,6059;0,7857;0,992
0,7100;-0,0039;0,5844;0,7876;0,981
0,7190;0,0020;0,5824;0,7857;0,978
0,7300;0,0059;0,5942;0,7876;0,987
0,7390;0,0020;0,5981;0,7916;0,992
0,7580;-0,0059;0,5883;0,7974;0,991
0,7590;-0,0156;0,5844;0,7935;0,986
0,7690;-0,0235;0,6098;0,7916;0,999
0,7790;-0,0293;0,6098;0,7857;0,995
0,7890;-0,0332;0,6078;0,7779;0,988
0,7990;-0,0274;0,6020;0,7661;0,975
0,8100;-0,0274;0,5961;0,7525;0,960
0,8190;-0,0371;0,6176;0,7564;0,977
0,8380;-0,0430;0,6313;0,7642;0,992
0,8510;-0,0586;0,6235;0,7759;0,997
0,8520;-0,0567;0,6117;0,7818;0,994
0,8620;-0,0469;0,6039;0,7818;0,989
0,8700;-0,0293;0,6020;0,7701;0,978
0,8800;-0,0274;0,6117;0,7329;0,955
0,8890;-0,0293;0,6196;0,7427;0,968
0,8990;-0,0313;0,6235;0,7525;0,978
0,9100;-0,0274;0,6196;0,7603;0,981
0,9190;-0,0235;0,6137;0,7661;0,982
0,9300;-0,0254;0,6098;0,7681;0,981
0,9390;-0,0293;0,6117;0,7701;0,984
0,9610;-0,0332;0,6078;0,7779;0,988
0,9650;-0,0371;0,6059;0,7876;0,994
0,9690;-0,0371;0,6078;0,8033;1,008
0,9790;-0,0352;0,6078;0,8248;1,025
0,9900;-0,0352;0,6059;0,8248;1,024
1,0000;-0,0391;0,6098;0,8209;1,023
1,0110;-0,0410;0,6215;0,8052;1,018
1,0190;-0,0313;0,6196;0,7837;1,000
1,0370;-0,0176;0,6098;0,7407;0,960
1,0490;-0,0176;0,6098;0,7407;0,960
1,0500;-0,0195;0,6117;0,7388;0,959
1,0620;-0,0195;0,6157;0,7427;0,965
1,0690;-0,0254;0,6176;0,7446;0,968
1,0860;-0,0254;0,6235;0,7525;0,978
1,0930;-0,0313;0,6274;0,7720;0,995
1,0990;-0,0332;0,6196;0,7759;0,993
1,1140;-0,0352;0,6117;0,7779;0,990
1,1190;-0,0332;0,6078;0,7837;0,992
1,1290;-0,0235;0,6000;0,7818;0,986
1,1390;-0,0176;0,6020;0,7798;0,985
1,1580;-0,0195;0,6059;0,7857;0,992
1,1640;-0,0215;0,6020;0,7798;0,985
1,1690;-0,0332;0,6059;0,7525;0,967
1,1800;-0,0391;0,6098;0,7544;0,971
1,1890;-0,0391;0,6078;0,7544;0,970
1,1990;-0,0391;0,6059;0,7583;0,971
1,2090;-0,0352;0,6078;0,7818;0,991
1,2190;-0,0332;0,6078;0,7876;0,995
1,2860;-0,0352;0,6039;0,7876;0,993
1,2870;-0,0410;0,6000;0,7798;0,985
1,2880;-0,0391;0,6137;0,7525;0,972
1,2890;-0,0430;0,6117;0,7407;0,962
1,2910;-0,0450;0,6098;0,7486;0,967
1,2910;-0,0450;0,6078;0,7661;0,979
1,2920;-0,0391;0,6020;0,7837;0,989
1,3130;-0,0450;0,5981;0,7837;0,987
1,3140;-0,0528;0,6078;0,7837;0,993
1,3190;-0,0528;0,6176;0,7818;0,998
1,3290;-0,0469;0,6196;0,7622;0,983
1,3390;-0,0410;0,6176;0,7544;0,976
1,3570;-0,0371;0,6117;0,7446;0,964
1,3670;-0,0410;0,6117;0,7583;0,975
1,3690;-0,0450;0,6157;0,7583;0,978
1,3830;-0,0450;0,6157;0,7525;0,973
1,3890;-0,0508;0,6176;0,7525;0,975
1,3990;-0,0528;0,6176;0,7388;0,964
1,4120;-0,0469;0,6117;0,7466;0,966
1,4190;-0,0430;0,6098;0,7583;0,974
1,4290;-0,0410;0,6059;0,7622;0,975
1,4390;-0,0371;0,6059;0,7896;0,996
1,4540;-0,0352;0,6059;0,7994;1,004
1,4630;-0,0332;0,6059;0,8072;1,010
1,4690;-0,0410;0,6098;0,8091;1,014
1,4790;-0,0410;0,6059;0,7876;0,995
1,4890;-0,0371;0,6039;0,7759;0,984
1,4990;-0,0332;0,6059;0,7701;0,980
1,5120;-0,0313;0,6059;0,7681;0,979
1,5190;-0,0410;0,6196;0,7740;0,992
1,5290;-0,0430;0,6215;0,7759;0,995
1,5390;-0,0430;0,6176;0,7701;0,988
1,5580;-0,0371;0,6157;0,7661;0,984
1,5590;-0,0352;0,6117;0,7740;0,987
1,5690;-0,0332;0,6078;0,7740;0,985
1,5800;-0,0332;0,6078;0,7740;0,985
1,5890;-0,0352;0,6098;0,7740;0,986
1,5990;-0,0450;0,6117;0,7759;0,989
1,6100;-0,0469;0,6176;0,7779;0,994
1,6190;-0,0508;0,6215;0,7759;0,995
1,6370;-0,0547;0,6254;0,7759;0,998
1,6390;-0,0586;0,6157;0,7916;1,005
1,6490;-0,0508;0,6137;0,7935;1,004
1,6600;-0,0430;0,6078;0,7955;1,002
1,6690;-0,0352;0,5981;0,7955;0,996
1,6790;-0,0352;0,5922;0,7798;0,980
1,6890;-0,0391;0,6000;0,7701;0,977
1,6990;-0,0410;0,6059;0,7603;0,973
1,7100;-0,0469;0,6117;0,7583;0,975
1,7200;-0,0508;0,6117;0,7622;0,979
1,7290;-0,0450;0,6020;0,7701;0,978
1,7390;-0,0410;0,6039;0,7798;0,987
1,7550;-0,0430;0,6000;0,7837;0,988
1,7670;-0,0430;0,5961;0,7740;0,978
1,7700;-0,0508;0,6020;0,7798;0,986
1,7790;-0,0528;0,6078;0,7857;0,995
1,7890;-0,0508;0,6117;0,7876;0,999
1,8000;-0,0450;0,6039;0,7661;0,977
1,8120;-0,0450;0,6039;0,7505;0,964
1,8190;-0,0469;0,6098;0,7466;0,965
1,8290;-0,0469;0,6137;0,7466;0,968
1,8400;-0,0450;0,6215;0,7701;0,991
1,8600;-0,0430;0,6254;0,7740;0,996
1,8610;-0,0410;0,6196;0,7740;0,992
1,8690;-0,0430;0,6137;0,7759;0,990
1,8830;-0,0410;0,6020;0,7798;0,986
1,8890;-0,0371;0,6020;0,7857;0,990
1,8990;-0,0332;0,6059;0,7896;0,996
1,9220;-0,0293;0,6039;0,7818;0,988
1,9230;-0,0332;0,6078;0,7837;0,992
1,9310;-0,0410;0,6078;0,7896;0,997
1,9390;-0,0489;0,6020;0,7955;0,999
1,9600;-0,0430;0,6039;0,7994;1,003
1,9620;-0,0274;0,5961;0,7759;0,979
1,9690;-0,0254;0,5961;0,7701;0,974
1,9790;-0,0274;0,6000;0,7661;0,974
1,9890;-0,0352;0,6000;0,7603;0,969
1,9990;-0,0489;0,6137;0,7525;0,972
2,0100;-0,0508;0,6176;0,7486;0,972
2,0190;-0,0528;0,6137;0,7525;0,972
2,0410;-0,0469;0,6196;0,7564;0,979
2,0420;-0,0450;0,6235;0,7544;0,980
2,0490;-0,0391;0,6157;0,7583;0,978
2,0660;-0,0391;0,6117;0,7603;0,977
2,0690;-0,0371;0,6078;0,7681;0,980
2,0790;-0,0352;0,6020;0,7798;0,986
2,0890;-0,0332;0,6039;0,7818;0,988
2,0990;-0,0371;0,6078;0,7837;0,993
2,1100;-0,0391;0,6078;0,7798;0,990
2,1190;-0,0371;0,6157;0,7818;0,996
2,2570;-0,0332;0,6098;0,7837;0,994
2,2580;-0,0352;0,6078;0,7974;1,003
