0,0060;-0,1456;0,3870;0,8942;0,985
0,0270;-0,1378;0,3899;0,8551;0,950
0,0290;-0,1358;0,4134;0,8766;0,979
0,0310;-0,1261;0,4358;0,9049;1,012
0,0840;-0,1007;0,4329;0,9753;1,072
0,0850;-0,0684;0,4603;1,0085;1,111
0,0860;-0,0733;0,4788;1,0456;1,152
0,0870;-0,0577;0,4915;1,0759;1,184
0,0870;-0,0684;0,5052;1,1111;1,222
0,0900;-0,0577;0,5013;1,1150;1,224
0,1040;0,0156;0,4632;1,1277;1,219
0,1110;-0,0352;0,4192;1,1013;1,179
0,1310;-0,0068;0,3655;1,0017;1,066
0,1320;-0,0420;0,3665;0,9118;0,984
0,1770;-0,0870;0,3860;0,8238;0,914
0,1770;-0,1388;0,4319;0,7906;0,911
0,1790;-0,1397;0,4720;0,8179;0,955
0,1800;-0,1202;0,5238;0,8746;1,027
0,1800;-0,1065;0,5912;0,9958;1,163
0,1940;-0,0557;0,6176;1,1502;1,307
0,1990;-0,0088;0,6196;1,2538;1,399
0,2110;-0,0078;0,5482;1,2391;1,355
0,2210;-0,0469;0,4407;1,1394;1,223
0,2330;-0,0635;0,3420;1,0105;1,069
0,2620;-0,0410;0,2932;0,9137;0,960
0,2630;-0,0616;0,2941;0,8453;0,897
0,2640;-0,0821;0,2834;0,7906;0,844
0,2740;-0,0928;0,2756;0,7661;0,819
0,2820;-0,0821;0,2775;0,7984;0,849
0,2910;-0,0577;0,2883;0,8863;0,934
0,2990;-0,0117;0,3244;0,9811;1,033
0,3170;0,0283;0,3039;1,0388;1,083
0,3320;0,0655;0,2912;1,0192;1,062
0,3360;0,0577;0,2912;0,9665;1,011
0,3690;0,0430;0,2775;0,9352;0,976
0,3710;0,0577;0,2678;0,9831;1,021
0,3710;0,0928;0,2404;1,0124;1,045
0,3720;0,1251;0,2228;1,0534;1,084
0,3790;0,1407;0,2209;1,0662;1,098
0,3930;0,1339;0,2326;1,0935;1,126
0,3990;0,1153;0,2639;1,1463;1,182
0,4080;0,1329;0,2902;1,1062;1,151
0,4180;0,1495;0,2482;1,0388;1,078
0,4320;0,1280;0,1954;0,9704;0,998
0,4470;0,0645;0,1593;0,9518;0,967
0,4490;0,0850;0,1583;0,9411;0,958
0,4820;0,0821;0,2267;0,9714;1,001
0,4830;0,0625;0,2863;1,0144;1,056
0,4830;0,0909;0,2863;1,0368;1,079
0,4930;0,1163;0,2648;1,0261;1,066
0,4980;0,1065;0,2736;0,9977;1,040
0,5100;0,0958;0,3000;0,9606;1,011
0,5180;0,0928;0,3381;0,9254;0,990
0,5320;0,0880;0,3323;0,9205;0,983
0,5530;0,0459;0,3137;0,9078;0,962
0,5530;0,0098;0,2580;0,9196;0,955
0,5580;-0,0010;0,2277;0,9274;0,955
0,5680;-0,0156;0,2160;0,9274;0,952
0,5780;0,0000;0,2130;0,9479;0,972
0,6170;0,0264;0,2316;0,9890;1,016
0,6180;0,0410;0,2502;1,0085;1,040
0,6230;0,0020;0,2717;1,0153;1,051
0,6240;-0,0117;0,2873;0,9782;1,020
0,6310;-0,0254;0,3068;1,0134;1,059
0,6390;-0,0205;0,2971;0,9508;0,996
0,6490;0,0059;0,3469;0,8971;0,962
0,6640;0,0156;0,3381;0,9450;1,004
0,6670;0,0156;0,2981;0,9587;1,004
0,7050;-0,0039;0,2404;0,9772;1,006
0,7060;0,0117;0,2560;0,9802;1,013
0,7070;0,0156;0,2492;1,0036;1,034
0,7120;0,0332;0,2511;1,0564;1,086
0,7290;0,0459;0,2707;1,0759;1,110
0,7390;0,0567;0,2853;1,0329;1,073
0,7470;0,0459;0,3108;1,0095;1,057
0,7470;0,0557;0,3196;0,9929;1,045
0,8080;0,0606;0,3254;0,9665;1,022
0,8090;0,0430;0,3098;0,9342;0,985
0,8090;0,0137;0,2853;0,9235;0,967
0,8100;0,0166;0,2541;0,9323;0,966
0,9300;0,0254;0,2404;0,9684;0,998
0,9320;0,0313;0,2609;1,0095;1,043
0,9330;0,0508;0,3049;1,0378;1,083
0,9340;0,0635;0,3528;0,9987;1,061
0,9340;0,0528;0,3596;0,9401;1,008
0,9350;0,0303;0,3498;0,9362;1,000
0,9360;0,0176;0,3186;0,9977;1,048
0,9410;0,0410;0,2951;0,9977;1,041
0,9420;0,0645;0,2795;1,0007;1,041
0,9430;0,0684;0,2834;1,0153;1,056
0,9440;0,0733;0,3029;1,0202;1,067
0,9440;0,0401;0,3352;1,0075;1,063
0,9450;0,0215;0,3440;0,9938;1,052
0,9460;0,0235;0,3401;0,9860;1,043
0,9470;0,0127;0,3323;0,9987;1,053
0,9470;0,0352;0,3166;1,0026;1,052
0,9620;0,0733;0,3059;1,0065;1,055
0,9780;0,0821;0,3108;1,0075;1,058
0,9790;0,0665;0,3225;1,0007;1,053
0,9860;0,0567;0,3450;1,0105;1,069
0,9960;0,0401;0,3684;1,0388;1,103
