0,005;-0,22904;0,71166;0,54175;0,92
0,005;-0,23087;0,72950;0,57449;0,96
0,007;-0,22476;0,73512;0,61590;0,99
0,012;-0,22012;0,73500;0,66134;1,01
0,017;-0,21694;0,73023;0,70605;1,04
0,031;-0,22464;0,71667;0,76370;1,07
0,032;-0,22464;0,71667;0,76370;1,07
0,032;-0,24736;0,70421;0,87669;1,15
0,037;-0,25273;0,69591;0,91236;1,17
0,078;-0,25750;0,68235;0,93423;1,19
0,078;-0,26642;0,64717;0,91554;1,15
0,079;-0,26385;0,61150;0,88915;1,11
0,079;-0,24638;0,54322;0,81623;1,01
0,080;-0,23893;0,52721;0,80352;0,99
0,080;-0,23453;0,53259;0,83199;1,02
0,081;-0,24492;0,54493;0,86436;1,05
0,081;-0,26605;0,56875;0,90528;1,10
0,086;-0,28963;0,58340;0,83260;1,06
0,090;-0,31393;0,58108;0,80120;1,04
0,107;-0,33177;0,55091;0,74452;0,98
0,107;-0,30086;0,48947;0,68528;0,89
0,108;-0,27765;0,43865;0,66928;0,85
0,108;-0,31112;0,42350;0,69933;0,87
0,126;-0,34667;0,42925;0,75442;0,93
0,126;-0,35351;0,45966;0,82441;1,01
0,127;-0,35009;0,48593;0,89453;1,08
0,127;-0,36279;0,49582;0,96525;1,14
0,141;-0,38832;0,47676;1,01204;1,18
0,141;-0,39052;0,47017;1,03219;1,20
0,197;-0,36023;0,48593;1,03256;1,20
0,197;-0,36023;0,48593;1,03256;1,20
0,198;-0,31503;0,51866;1,02364;1,19
0,198;-0,26898;0,55580;1,01876;1,19
0,199;-0,23930;0,57375;1,00447;1,18
0,199;-0,22989;0,55445;0,97588;1,15
0,200;-0,23258;0,49655;0,93130;1,08
0,200;-0,24113;0,42363;0,89685;1,02
0,201;-0,24712;0,34997;0,89331;0,99
0,201;-0,25518;0,30282;0,93936;1,02
0,202;-0,26238;0,28437;1,00471;1,08
0,202;-0,26422;0,30099;1,06347;1,14
0,203;-0,27814;0,33665;1,09352;1,18
0,203;-0,29634;0,39089;1,08973;1,20
0,212;-0,31858;0,45123;1,07666;1,21
0,213;-0,33629;0,50095;1,07507;1,23
0,218;-0,35547;0,52135;1,09608;1,26
0,223;-0,38869;0,50034;1,11856;1,29
0,228;-0,44097;0,43596;1,10463;1,27
0,234;-0,45978;0,41410;1,10634;1,27
