0.0070;-1.0271;0.0704;0.2016;1.049
0.0270;-0.9333;0.0469;0.1918;0.954
0.0540;-0.9538;0.0586;0.3120;1.005
0.0650;-1.0437;0.0723;0.4068;1.122
0.0870;-0.9958;0.0342;0.4098;1.077
0.1240;-0.9616;0.0342;0.3472;1.023
0.1270;-0.9821;0.0577;0.2954;1.027
0.1530;-0.9635;0.0782;0.2720;1.004
0.1620;-0.9538;0.0665;0.3648;1.023
0.1810;-0.9235;0.0450;0.3883;1.003
0.2040;-0.9567;0.0616;0.4117;1.043
0.2200;-0.9626;0.0616;0.3990;1.044
0.2400;-0.9440;0.0616;0.3404;1.005
0.2590;-0.9401;0.0704;0.3580;1.008
0.2780;-0.9381;0.0586;0.3472;1.002
0.2980;-0.9606;0.0752;0.3189;1.015
0.3270;-1.0065;0.0782;0.3062;1.055
0.3520;-0.9577;0.0440;0.2847;1.000
0.3600;-0.9538;0.0410;0.3404;1.014
0.3750;-0.9782;0.0528;0.3824;1.052
0.3960;-0.9997;0.0625;0.3765;1.070
0.4190;-1.0241;0.0850;0.3199;1.076
0.4390;-1.0212;0.0831;0.3521;1.083
0.4540;-0.9841;0.0596;0.3980;1.063
0.4730;-0.9909;0.0831;0.3668;1.060
0.4970;-1.0026;0.0811;0.3199;1.056
0.5110;-1.0065;0.0909;0.2817;1.049
0.5330;-0.9919;0.0860;0.3414;1.052
0.5510;-0.9645;0.0772;0.3316;1.023
0.5710;-0.9694;0.0723;0.2817;1.012
0.5890;-0.9645;0.0684;0.3443;1.026
0.6090;-0.9714;0.0772;0.3775;1.045
0.6330;-0.9762;0.0733;0.3218;1.031
0.6560;-0.9723;0.0606;0.2769;1.013
0.6660;-0.9782;0.0577;0.2827;1.020
0.6860;-0.9831;0.0635;0.3472;1.045
0.7050;-0.9977;0.0674;0.2984;1.044
0.7260;-0.9870;0.0665;0.2661;1.024
0.7500;-0.9772;0.0596;0.2896;1.021
0.7640;-0.9675;0.0596;0.2896;1.012
0.7820;-0.9645;0.0547;0.3062;1.013
0.8020;-0.9841;0.0606;0.3247;1.038
0.8230;-1.0007;0.0665;0.2866;1.043
0.8450;-0.9870;0.0537;0.3169;1.038
0.8610;-0.9977;0.0674;0.3101;1.047
0.8820;-0.9899;0.0713;0.3062;1.039
0.8990;-0.9723;0.0713;0.3062;1.022
0.9290;-0.9762;0.0801;0.2866;1.021
0.9510;-0.9899;0.0792;0.3169;1.042
0.9570;-0.9997;0.0792;0.3120;1.050
0.9770;-0.9997;0.0762;0.3062;1.048
0.9950;-0.9968;0.0762;0.3091;1.046
1.0160;-0.9762;0.0801;0.2759;1.018
1.0410;-0.9733;0.0831;0.2798;1.016
1.0540;-0.9811;0.0840;0.3052;1.031
1.0730;-0.9909;0.0743;0.2837;1.033
1.0930;-0.9899;0.0723;0.2837;1.032
1.1120;-0.9899;0.0723;0.2769;1.030
1.1320;-0.9821;0.0772;0.2749;1.023
1.1510;-0.9753;0.0704;0.3130;1.027
1.1730;-0.9753;0.0655;0.3081;1.025
1.1900;-0.9831;0.0704;0.2729;1.023
1.2090;-0.9831;0.0821;0.2817;1.026
1.2290;-0.9762;0.0792;0.3199;1.030
1.2540;-0.9753;0.0860;0.3091;1.027
1.2680;-0.9821;0.0919;0.2984;1.031
1.2880;-0.9792;0.0919;0.3208;1.034
1.3060;-0.9743;0.0919;0.3130;1.027
1.3350;-0.9635;0.0909;0.3130;1.017
1.3450;-0.9596;0.0967;0.3111;1.013
1.3640;-0.9645;0.0909;0.2964;1.013
1.3830;-0.9753;0.0870;0.2915;1.022
1.4030;-0.9870;0.0928;0.3384;1.048
1.4270;-0.9860;0.0899;0.3257;1.042
1.4480;-0.9762;0.0840;0.3169;1.030
1.4610;-0.9743;0.0840;0.3120;1.026
1.4810;-0.9802;0.0889;0.3091;1.032
1.5170;-0.9821;0.0831;0.2944;1.029
1.5210;-0.9714;0.0811;0.2817;1.015
1.5390;-0.9704;0.0782;0.2769;1.012
1.5580;-0.9694;0.0782;0.2847;1.013
1.5770;-0.9802;0.0772;0.2847;1.024
1.6060;-0.9987;0.0762;0.2583;1.034
1.6170;-1.0026;0.0752;0.3052;1.051
1.6370;-0.9987;0.0792;0.3531;1.062
1.6550;-0.9860;0.0704;0.2847;1.029
1.6740;-0.9958;0.0733;0.2817;1.037
