53,976;0,25982;-0,84530;0,44598;0,99
53,976;0,25041;-0,90796;0,39040;1,02
53,976;0,25420;-0,99995;0,34301;1,09
53,976;0,27057;-1,10524;0,30868;1,18
53,977;0,28963;-1,20993;0,28437;1,28
53,977;0,30526;-1,30814;0,27106;1,37
53,977;0,31784;-1,40317;0,26519;1,46
53,977;0,33238;-1,48783;0,27301;1,55
53,978;0,34252;-1,55880;0,28071;1,62
53,978;0,35205;-1,59740;0,29366;1,66
53,978;0,36304;-1,59385;0,30966;1,66
53,979;0,36585;-1,53143;0,32248;1,61
53,979;0,36817;-1,42333;0,32187;1,50
53,979;0,37086;-1,29104;0,30147;1,38
53,979;0,35864;-1,15435;0,27142;1,24
53,980;0,33751;-1,03280;0,23893;1,11
53,980;0,28938;-0,94363;0,23405;1,01
53,980;0,21829;-0,86778;0,22024;0,92
53,980;0,14329;-0,80169;0,20668;0,84
53,981;0,03872;-0,74513;0,17700;0,77
53,981;-0,08624;-0,70617;0,14903;0,73
53,981;-0,17993;-0,67734;0,12008;0,71
53,982;-0,23918;-0,66769;0,08942;0,71
53,982;-0,27814;-0,67648;0,10676;0,74
53,982;-0,29598;-0,68626;0,11177;0,76
53,982;-0,26935;-0,70898;0,12032;0,77
53,983;-0,22757;-0,73744;0,14365;0,79
53,983;-0,18347;-0,77592;0,17480;0,82
53,983;-0,13828;-0,81904;0,21450;0,86
53,983;-0,09772;-0,86326;0,25481;0,91
53,984;-0,06132;-0,90406;0,28743;0,95
53,984;-0,03188;-0,94119;0,31406;0,99
53,984;0,00061;-0,97747;0,33091;1,03
53,985;0,03604;-1,01558;0,32957;1,07
53,985;0,06694;-1,05553;0,30001;1,10
53,985;0,08600;-1,09584;0,23905;1,12
53,985;0,13351;-1,12857;0,17932;1,15
53,986;0,08648;-1,11123;0,16979;1,13
53,986;0,04715;-1,09926;0,19031;1,12
53,986;0,02443;-1,07153;0,25994;1,10
53,986;0,00171;-1,03219;0,31943;1,08
53,987;-0,02516;-0,98553;0,35730;1,05
53,987;-0,05558;-0,94742;0,36182;1,02
53,987;-0,08148;-0,91749;0,35999;0,99
53,987;-0,09467;-0,88952;0,35107;0,96
53,988;-0,09833;-0,87083;0,33519;0,94
53,988;-0,09247;-0,85715;0,31137;0,92
53,988;-0,08355;-0,85116;0,28853;0,90
53,988;-0,07512;-0,85373;0,27191;0,90
53,989;-0,06951;-0,86313;0,26764;0,91
53,989;-0,05363;-0,87425;0,27985;0,92
53,989;-0,04019;-0,88390;0,29622;0,93
53,990;-0,01747;-0,89062;0,32151;0,95
53,990;0,01539;-0,90002;0,34130;0,96
53,990;0,05033;-0,90980;0,35376;0,98
53,990;0,07451;-0,92189;0,35693;0,99
53,991;0,09076;-0,93178;0,34472;1,00
53,991;0,11006;-0,94522;0,32578;1,01
53,991;0,12618;-0,96147;0,30966;1,02
53,991;0,13193;-0,98187;0,29598;1,03
53,992;0,13156;-1,00850;0,28523;1,06
53,992;0,12912;-1,03244;0,27375;1,08
53,992;0,11727;-1,04942;0,26348;1,09
53,992;0,09784;-1,06017;0,25909;1,10
53,993;0,07549;-1,06420;0,25787;1,10
53,993;0,05130;-1,06090;0,26336;1,09
53,993;0,02529;-1,04136;0,28205;1,08
53,993;0,00672;-1,02291;0,29769;1,07
53,994;-0,00794;-0,99995;0,32395;1,05
53,994;-0,02260;-0,97552;0,34618;1,04
53,994;-0,02981;-0,94937;0,36573;1,02
53,995;-0,03567;-0,93203;0,36951;1,00
53,995;-0,03628;-0,91309;0,36805;0,99
53,995;-0,03078;-0,89807;0,35608;0,97
53,995;-0,01820;-0,88805;0,34117;0,95
53,996;-0,00721;-0,88182;0,34069;0,95
53,996;0,00305;-0,88561;0,33922;0,95
53,996;0,02370;-0,89489;0,34007;0,96
53,996;0,02700;-0,90039;0,33446;0,96
53,997;0,02883;-0,90686;0,33165;0,97
53,997;0,03713;-0,92067;0,32774;0,98
53,997;0,04581;-0,93960;0,33433;1,00
53,997;0,06193;-0,95927;0,33494;1,02
53,998;0,06193;-0,95927;0,33494;1,02
53,998;0,06780;-0,96867;0,33189;1,03
53,998;0,07573;-0,98956;0,32505;1,04
53,998;0,06828;-0,98846;0,32554;1,04
53,999;0,06218;-0,98700;0,32358;1,04
53,999;0,05057;-0,98333;0,32590;1,04
53,999;0,03970;-0,97808;0,33653;1,04
53,999;0,02626;-0,97100;0,34704;1,03
54,000;0,00696;-0,96428;0,35864;1,03
54,000;-0,00440;-0,96257;0,36731;1,03
54,000;-0,01295;-0,95951;0,37745;1,03
54,000;-0,02235;-0,95548;0,38368;1,03
54,001;-0,02504;-0,95841;0,37904;1,03
54,001;-0,02248;-0,96354;0,37990;1,04
54,001;-0,01832;-0,96611;0,37562;1,04
54,001;-0,01051;-0,96684;0,37379;1,04
54,002;0,00232;-0,96929;0,37354;1,04
54,006;0,01673;-0,97258;0,38112;1,04
54,006;0,02895;-0,96293;0,38368;1,04
54,007;0,03555;-0,94498;0,38319;1,02
54,007;0,05314;-0,94009;0,38539;1,02
54,007;0,06315;-0,93985;0,39052;1,02
54,008;0,07268;-0,93508;0,39309;1,02
54,008;0,07696;-0,92861;0,39529;1,01
54,009;0,07561;-0,92580;0,40726;1,01
54,009;0,06755;-0,92397;0,40860;1,01
54,010;0,05912;-0,92702;0,41679;1,02
54,010;0,04874;-0,93240;0,42754;1,03
54,010;0,03909;-0,93765;0,43438;1,03
54,010;0,03506;-0,93630;0,44024;1,04
54,011;0,03347;-0,93349;0,44109;1,03
54,011;0,03469;-0,92543;0,44256;1,03
54,011;0,04275;-0,92042;0,44256;1,02
54,012;0,05448;-0,91187;0,44219;1,01
54,012;0,06608;-0,90222;0,43645;1,00
54,012;0,07854;-0,88989;0,43694;0,99
54,012;0,08771;-0,87657;0,43560;0,98
54,013;0,09345;-0,85825;0,43450;0,97
54,013;0,10053;-0,85300;0,43438;0,96
54,014;0,10273;-0,84872;0,43352;0,96
54,014;0,10566;-0,84383;0,44390;0,96
54,014;0,10371;-0,84078;0,45563;0,96
54,014;0,10114;-0,83638;0,46101;0,96
54,015;0,09479;-0,83125;0,46736;0,96
54,015;0,08404;-0,82930;0,47628;0,96
54,015;0,07329;-0,83223;0,48092;0,96
54,016;0,06560;-0,83272;0,48605;0,97
54,016;0,06230;-0,83443;0,48043;0,96
54,016;0,06474;-0,83565;0,47835;0,97
54,016;0,06254;-0,83589;0,47371;0,96
54,017;0,05668;-0,84493;0,46785;0,97
54,017;0,04911;-0,85813;0,46809;0,98
54,017;0,04007;-0,87999;0,46736;1,00
54,017;0,03628;-0,90528;0,46443;1,02
54,018;0,03872;-0,92299;0,45991;1,03
54,018;0,05399;-0,92213;0,45832;1,03
54,018;0,08636;-0,90650;0,45355;1,02
54,018;0,12728;-0,87755;0,45209;1,00
54,019;0,16393;-0,84701;0,44146;0,97
54,019;0,19435;-0,82539;0,43633;0,95
54,019;0,21780;-0,81195;0,43963;0,95
54,020;0,22916;-0,81232;0,43230;0,95
54,020;0,23050;-0,82221;0,42131;0,95
54,020;0,22427;-0,84298;0,40738;0,96
54,020;0,20717;-0,86692;0,38381;0,97
54,021;0,18995;-0,89111;0,35999;0,98
54,021;0,16723;-0,91187;0,33800;0,99
54,021;0,14267;-0,92678;0,32175;0,99
54,021;0,12289;-0,94620;0,30538;1,00
54,022;0,10554;-0,97613;0,30306;1,03
54,022;0,08319;-0,98932;0,29072;1,03
54,022;0,05350;-0,96831;0,26055;1,00
